datetime,open,high,low,close,volume,month,MA20,MA50
2025-01-10 20:45:00,2688.12,2688.12,2685.07,2687.25,1177,1,2691.3095000000003,2683.8538
2025-01-10 21:00:00,2687.32,2687.32,2684.61,2685.52,1372,1,2691.4285,2684.039
2025-01-10 21:15:00,2685.47,2687.57,2685.47,2686.72,1171,1,2691.3100000000004,2684.2111999999997
2025-01-10 21:30:00,2686.74,2687.75,2685.69,2686.56,1060,1,2691.347,2684.4240000000004
2025-01-10 21:45:00,2686.43,2686.94,2684.74,2685.76,1017,1,2691.2255,2684.5669999999996
2025-01-10 22:00:00,2685.72,2688.88,2684.52,2688.35,1073,1,2691.093,2684.841
2025-01-10 22:15:00,2688.36,2690.01,2687.91,2689.72,1049,1,2690.8455000000004,2685.1121999999996
2025-01-10 22:30:00,2689.73,2690.2,2688.46,2689.46,1118,1,2690.73,2685.3688
2025-01-10 22:45:00,2689.51,2690.9,2688.98,2690.64,1094,1,2690.6325,2685.6103999999996
2025-01-10 23:00:00,2689.88,2693.33,2689.36,2692.69,472,1,2690.6940000000004,2685.8774
2025-01-10 23:15:00,2692.69,2693.03,2689.63,2690.73,412,1,2690.8035,2686.0882
2025-01-10 23:30:00,2690.28,2690.98,2688.85,2689.41,430,1,2690.6125,2686.2824
2025-01-10 23:45:00,2689.62,2690.79,2688.76,2688.96,344,1,2690.2455,2686.4636
2025-01-13 01:00:00,2690.19,2692.15,2686.17,2690.54,1062,1,2689.971,2686.7001999999998
2025-01-13 01:15:00,2690.55,2690.55,2687.67,2688.75,602,1,2689.6755000000003,2686.9075999999995
2025-01-13 01:30:00,2688.62,2690.62,2688.62,2690.34,407,1,2689.3255,2687.0982
2025-01-13 01:45:00,2690.37,2691.23,2689.41,2691.15,487,1,2689.0775,2687.304
2025-01-13 02:00:00,2691.16,2693.27,2690.57,2692.32,454,1,2689.0595,2687.5608
2025-01-13 02:15:00,2692.32,2692.32,2688.61,2690.19,420,1,2689.1580000000004,2687.7445999999995
2025-01-13 02:30:00,2690.22,2690.22,2688.04,2689.5,506,1,2689.228,2687.9039999999995
2025-01-13 02:45:00,2689.5,2691.46,2688.51,2689.71,472,1,2689.3509999999997,2688.0608
2025-01-13 03:00:00,2689.83,2690.01,2681.49,2681.64,1397,1,2689.157,2688.0609999999997
2025-01-13 03:15:00,2681.44,2683.85,2679.46,2680.6,1380,1,2688.8509999999997,2688.0454
2025-01-13 03:30:00,2680.5,2684.64,2679.69,2683.36,1287,1,2688.691,2688.1442000000006
2025-01-13 03:45:00,2683.35,2686.46,2682.93,2685.66,1154,1,2688.686,2688.3187999999996
2025-01-13 04:00:00,2685.74,2689.97,2684.91,2689.52,1031,1,2688.7445,2688.5602000000003
2025-01-13 04:15:00,2689.46,2690.6,2688.19,2689.07,774,1,2688.712,2688.7772000000004
2025-01-13 04:30:00,2689.09,2690.21,2687.31,2688.73,919,1,2688.6755000000003,2688.9521999999997
2025-01-13 04:45:00,2688.75,2690.0,2688.13,2688.59,966,1,2688.573,2689.1762
2025-01-13 05:00:00,2688.69,2688.72,2686.21,2687.39,1088,1,2688.308,2689.405
2025-01-13 05:15:00,2687.45,2688.09,2685.39,2687.27,842,1,2688.135,2689.5008000000003
2025-01-13 05:30:00,2687.18,2687.57,2685.84,2686.58,694,1,2687.9934999999996,2689.5696000000003
2025-01-13 05:45:00,2686.58,2688.32,2685.78,2688.09,902,1,2687.95,2689.5496000000003
2025-01-13 06:00:00,2688.07,2690.93,2687.99,2689.75,925,1,2687.9105,2689.6282
2025-01-13 06:15:00,2689.72,2690.2,2686.2,2686.51,688,1,2687.7985,2689.5945999999994
2025-01-13 06:30:00,2686.53,2687.16,2684.26,2685.46,784,1,2687.5545,2689.4838
2025-01-13 06:45:00,2685.56,2686.71,2685.34,2685.98,924,1,2687.296,2689.31
2025-01-13 07:00:00,2685.96,2686.69,2684.97,2685.22,806,1,2686.941,2689.1789999999996
2025-01-13 07:15:00,2685.21,2686.45,2684.49,2685.3,756,1,2686.6965,2689.0332
2025-01-13 07:30:00,2685.31,2685.31,2683.34,2684.33,1205,1,2686.438,2688.8906
2025-01-13 07:45:00,2684.43,2687.06,2683.62,2687.06,967,1,2686.3055,2688.861
2025-01-13 08:00:00,2687.0,2688.66,2686.91,2688.26,842,1,2686.6365,2688.7616000000003
2025-01-13 08:15:00,2688.29,2690.96,2688.1,2690.39,656,1,2687.126,2688.6433999999995
2025-01-13 08:30:00,2690.35,2691.4,2689.57,2689.79,915,1,2687.4475,2688.5186
2025-01-13 08:45:00,2689.85,2690.49,2688.55,2689.89,981,1,2687.659,2688.4232
2025-01-13 09:00:00,2689.43,2690.5,2688.21,2689.14,970,1,2687.6400000000003,2688.2592
2025-01-13 09:15:00,2689.14,2689.55,2687.21,2688.16,1156,1,2687.5945,2688.1002000000003
2025-01-13 09:30:00,2688.16,2688.67,2684.62,2685.8,1060,1,2687.448,2687.9625999999994
2025-01-13 09:45:00,2685.88,2687.27,2684.48,2685.25,1027,1,2687.281,2687.9031999999993
2025-01-13 10:00:00,2684.96,2689.33,2684.62,2688.24,1186,1,2687.3235,2687.9060000000004
2025-01-13 10:15:00,2688.19,2688.33,2684.02,2686.55,1243,1,2687.2875,2687.8920000000003
2025-01-13 10:30:00,2686.54,2689.54,2686.16,2689.13,1129,1,2687.415,2687.9642
2025-01-13 10:45:00,2689.24,2689.71,2685.97,2687.17,1065,1,2687.3689999999997,2687.9732
2025-01-13 11:00:00,2687.08,2688.34,2685.44,2686.06,1099,1,2687.1845000000003,2687.9632
2025-01-13 11:15:00,2686.27,2686.57,2682.94,2685.1,1237,1,2687.114,2687.95
2025-01-13 11:30:00,2685.11,2688.06,2684.61,2685.44,1284,1,2687.1130000000003,2687.8918
2025-01-13 11:45:00,2685.52,2687.29,2684.27,2684.87,1109,1,2687.0575,2687.7948000000006
2025-01-13 12:00:00,2684.74,2685.15,2679.14,2680.78,1233,1,2686.8355,2687.6212000000005
2025-01-13 12:15:00,2680.74,2681.23,2677.39,2678.34,1045,1,2686.4875,2687.3752000000004
2025-01-13 12:30:00,2678.12,2682.89,2678.12,2679.97,1104,1,2686.2695,2687.1208
2025-01-13 12:45:00,2679.75,2680.76,2678.93,2679.62,777,1,2685.8975,2686.8986
2025-01-13 13:00:00,2679.4,2680.12,2678.25,2679.3,775,1,2685.4494999999997,2686.6964000000003
2025-01-13 13:15:00,2679.31,2680.58,2677.4,2678.36,910,1,2684.848,2686.4844
2025-01-13 13:30:00,2678.17,2679.21,2676.19,2677.3,1138,1,2684.2235,2686.2196000000004
2025-01-13 13:45:00,2677.32,2679.23,2675.54,2675.98,1123,1,2683.528,2685.9642000000003
2025-01-13 14:00:00,2675.77,2677.14,2670.87,2671.34,1366,1,2682.638,2685.5842
2025-01-13 14:15:00,2671.25,2672.63,2668.05,2668.99,1250,1,2681.6795,2685.1409999999996
2025-01-13 14:30:00,2669.0,2672.4,2664.59,2671.22,1380,1,2680.9505,2684.7189999999996
2025-01-13 14:45:00,2671.22,2672.94,2670.07,2671.31,1216,1,2680.2535,2684.3414000000002
2025-01-13 15:00:00,2671.09,2672.38,2666.87,2668.52,1559,1,2679.2675,2683.9218000000005
2025-01-13 15:15:00,2668.49,2671.9,2667.99,2669.19,1504,1,2678.3995,2683.5114000000003
2025-01-13 15:30:00,2669.38,2670.2,2663.87,2665.13,1523,1,2677.1994999999997,2683.1812
2025-01-13 15:45:00,2665.08,2669.98,2663.94,2669.13,1362,1,2676.2975,2682.9518
2025-01-13 16:00:00,2669.06,2670.95,2668.17,2669.42,1298,1,2675.4655,2682.673
2025-01-13 16:15:00,2669.42,2670.33,2666.78,2668.49,1356,1,2674.6349999999998,2682.3296
2025-01-13 16:30:00,2668.29,2670.2,2664.13,2667.53,1584,1,2673.7394999999997,2681.8898
2025-01-13 16:45:00,2667.6,2674.19,2667.15,2671.72,1534,1,2673.082,2681.5427999999997
2025-01-13 17:00:00,2671.67,2673.01,2667.65,2669.44,1427,1,2672.5150000000003,2681.157
2025-01-13 17:15:00,2669.41,2670.95,2664.28,2664.89,1420,1,2671.8424999999997,2680.6830000000004
2025-01-13 17:30:00,2664.93,2668.09,2664.59,2666.38,1446,1,2671.1629999999996,2680.2627999999995
2025-01-13 17:45:00,2666.39,2666.82,2661.14,2661.83,1410,1,2670.2735000000002,2679.7540000000004
2025-01-13 18:00:00,2661.78,2667.61,2660.69,2665.93,1372,1,2669.605,2679.341
2025-01-13 18:15:00,2665.76,2667.72,2663.33,2667.14,1203,1,2669.044,2678.922
2025-01-13 18:30:00,2667.1,2668.03,2664.77,2664.84,1172,1,2668.4210000000003,2678.4238
2025-01-13 18:45:00,2664.98,2665.19,2661.13,2661.27,1035,1,2667.6855,2677.9190000000003
2025-01-13 19:00:00,2661.51,2662.41,2659.97,2662.15,1191,1,2667.2259999999997,2677.4527999999996
2025-01-13 19:15:00,2662.16,2664.11,2660.22,2661.01,1221,1,2666.827,2676.9534000000003
2025-01-13 19:30:00,2661.0,2661.8,2659.25,2660.26,1101,1,2666.2789999999995,2676.4542000000006
2025-01-13 19:45:00,2660.27,2661.06,2659.29,2660.87,1059,1,2665.757,2675.9656
2025-01-13 20:00:00,2660.95,2662.42,2659.99,2661.82,1059,1,2665.422,2675.5154
2025-01-13 20:15:00,2661.9,2662.52,2657.57,2659.81,1133,1,2664.953,2674.9704
2025-01-13 20:30:00,2660.07,2661.93,2659.98,2660.59,945,1,2664.726,2674.417
2025-01-13 20:45:00,2660.58,2660.64,2659.23,2659.35,901,1,2664.237,2673.7961999999998
2025-01-13 21:00:00,2659.35,2659.61,2656.84,2657.49,908,1,2663.6405,2673.1502
2025-01-13 21:15:00,2657.62,2658.75,2656.88,2658.64,835,1,2663.148,2672.5252
2025-01-13 21:30:00,2658.75,2660.65,2658.14,2659.89,855,1,2662.7659999999996,2671.9402
2025-01-13 21:45:00,2659.9,2659.9,2657.98,2658.94,740,1,2662.127,2671.3558000000003
2025-01-13 22:00:00,2658.95,2660.54,2658.79,2660.02,798,1,2661.656,2670.8402
2025-01-13 22:15:00,2660.01,2660.34,2659.04,2659.65,912,1,2661.394,2670.3282
2025-01-13 22:30:00,2659.64,2661.49,2659.2,2660.82,898,1,2661.1160000000004,2669.7798
2025-01-13 22:45:00,2660.9,2662.85,2660.78,2662.16,1111,1,2661.1325,2669.292
2025-01-13 23:00:00,2662.0,2662.39,2660.77,2661.43,295,1,2660.9075000000003,2668.738
2025-01-13 23:15:00,2661.43,2662.98,2661.25,2662.52,275,1,2660.6765,2668.245
2025-01-13 23:30:00,2662.62,2663.32,2662.15,2662.53,316,1,2660.561,2667.7744000000002
2025-01-13 23:45:00,2662.54,2664.18,2662.33,2662.98,501,1,2660.6465,2667.3320000000003
2025-01-14 01:00:00,2663.55,2665.58,2663.15,2665.31,571,1,2660.8044999999997,2666.9294
2025-01-14 01:15:00,2665.32,2666.06,2665.13,2665.74,396,1,2661.041,2666.5468
2025-01-14 01:30:00,2665.76,2667.66,2665.76,2666.4,437,1,2661.3480000000004,2666.2592
2025-01-14 01:45:00,2666.44,2669.35,2666.43,2667.94,473,1,2661.7015,2666.0512
2025-01-14 02:00:00,2668.09,2668.98,2666.38,2668.46,497,1,2662.0335,2665.8210000000004
2025-01-14 02:15:00,2668.44,2668.85,2667.29,2667.74,454,1,2662.4300000000003,2665.5833999999995
2025-01-14 02:30:00,2667.74,2671.0,2667.39,2670.65,500,1,2662.933,2665.4104
2025-01-14 02:45:00,2670.66,2671.17,2669.99,2670.6,835,1,2663.4955,2665.2552
2025-01-14 03:00:00,2670.56,2672.25,2670.42,2670.97,1289,1,2664.1695,2665.1286
2025-01-14 03:15:00,2670.78,2671.5,2669.46,2670.06,988,1,2664.7405000000003,2665.0101999999997
2025-01-14 03:30:00,2670.22,2671.41,2667.93,2670.4,1280,1,2665.2659999999996,2664.9914000000003
2025-01-14 03:45:00,2670.39,2671.6,2668.94,2670.73,1265,1,2665.8555,2665.0262
2025-01-14 04:00:00,2670.77,2671.24,2669.32,2670.12,991,1,2666.3605,2665.0042
2025-01-14 04:15:00,2670.13,2670.32,2668.56,2669.55,960,1,2666.8555,2664.969
2025-01-14 04:30:00,2669.66,2672.01,2669.25,2670.65,1155,1,2667.3469999999998,2665.0116000000003
2025-01-14 04:45:00,2670.65,2672.24,2670.11,2670.58,1040,1,2667.768,2665.0394
2025-01-14 05:00:00,2670.47,2672.3,2669.0,2671.94,1132,1,2668.2935,2665.1756
2025-01-14 05:15:00,2671.94,2672.22,2668.88,2670.88,1005,1,2668.7115000000003,2665.2106
2025-01-14 05:30:00,2670.93,2671.98,2670.13,2670.25,672,1,2669.0975,2665.2272
2025-01-14 05:45:00,2670.28,2670.44,2669.07,2669.74,669,1,2669.4355,2665.2522000000004
2025-01-14 06:00:00,2669.72,2669.86,2668.46,2669.56,547,1,2669.648,2665.2928
2025-01-14 06:15:00,2669.57,2670.08,2668.38,2669.84,513,1,2669.853,2665.2552
2025-01-14 06:30:00,2669.84,2672.67,2669.18,2672.67,679,1,2670.1665000000003,2665.3197999999998
2025-01-14 06:45:00,2672.66,2674.1,2671.79,2673.57,850,1,2670.448,2665.4934000000003
2025-01-14 07:00:00,2673.72,2675.36,2671.84,2673.01,799,1,2670.6755000000003,2665.6259999999997
2025-01-14 07:15:00,2673.01,2673.27,2670.76,2671.1,894,1,2670.8435,2665.8114
2025-01-14 07:30:00,2670.98,2671.43,2669.03,2669.37,1032,1,2670.7795,2665.8802
2025-01-14 07:45:00,2669.28,2669.83,2667.4,2668.51,1019,1,2670.675,2665.9076
2025-01-14 08:00:00,2668.7,2669.02,2667.33,2668.73,783,1,2670.563,2665.9854000000005
2025-01-14 08:15:00,2668.75,2669.71,2667.98,2668.05,1101,1,2670.4625,2666.1209999999996
2025-01-14 08:30:00,2668.06,2669.47,2667.61,2668.96,819,1,2670.3905000000004,2666.2572000000005
2025-01-14 08:45:00,2668.94,2669.69,2668.47,2669.04,906,1,2670.306,2666.4177999999997
2025-01-14 09:00:00,2669.03,2670.86,2668.27,2669.3,966,1,2670.265,2666.5986
2025-01-14 09:15:00,2669.27,2670.79,2668.4,2668.43,992,1,2670.209,2666.7497999999996
2025-01-14 09:30:00,2668.5,2670.34,2667.11,2669.65,951,1,2670.159,2666.9064000000003
2025-01-14 09:45:00,2669.62,2670.26,2667.9,2669.21,1002,1,2670.0905,2667.0944
2025-01-14 10:00:00,2669.45,2670.4,2667.25,2670.08,1060,1,2669.9975,2667.2842000000005
2025-01-14 10:15:00,2670.11,2673.62,2670.02,2672.98,1047,1,2670.1025,2667.5568
2025-01-14 10:30:00,2672.94,2674.13,2671.65,2673.21,1132,1,2670.2505,2667.8712
2025-01-14 10:45:00,2673.2,2673.64,2670.17,2671.1,1032,1,2670.3185000000003,2668.1204
2025-01-14 11:00:00,2671.07,2671.69,2669.65,2669.93,960,1,2670.337,2668.3212
2025-01-14 11:15:00,2669.9,2670.7,2668.1,2668.73,1120,1,2670.2815,2668.5170000000003
2025-01-14 11:30:00,2668.68,2669.59,2664.81,2665.55,1054,1,2669.9255000000003,2668.6276000000003
2025-01-14 11:45:00,2665.4,2668.53,2665.38,2667.28,875,1,2669.611,2668.7802
2025-01-14 12:00:00,2667.28,2668.9,2666.05,2666.84,973,1,2669.3025000000002,2668.9006
2025-01-14 12:15:00,2666.84,2667.55,2664.76,2665.88,1049,1,2669.0415000000003,2668.975
2025-01-14 12:30:00,2665.94,2667.25,2664.75,2665.39,952,1,2668.8424999999997,2669.0542000000005
2025-01-14 12:45:00,2665.44,2667.06,2665.13,2666.68,692,1,2668.7509999999997,2669.1374
2025-01-14 13:00:00,2666.84,2667.4,2665.08,2665.34,826,1,2668.5815000000002,2669.1936
2025-01-14 13:15:00,2665.3,2666.15,2664.44,2665.62,898,1,2668.46,2669.2464
2025-01-14 13:30:00,2665.77,2667.79,2665.64,2666.35,868,1,2668.3295,2669.2672
2025-01-14 13:45:00,2666.36,2669.87,2665.98,2669.32,1020,1,2668.3435,2669.3388
2025-01-14 14:00:00,2669.28,2670.62,2667.67,2668.54,1120,1,2668.3055,2669.3815999999997
2025-01-14 14:15:00,2668.65,2671.67,2668.33,2669.79,905,1,2668.3735,2669.4186
2025-01-14 14:30:00,2669.78,2670.07,2667.28,2669.01,869,1,2668.3415,2669.4296000000004
2025-01-14 14:45:00,2669.05,2669.13,2666.48,2668.33,912,1,2668.2975,2669.4414
2025-01-14 15:00:00,2668.34,2670.72,2668.19,2668.94,1250,1,2668.2405,2669.4072
2025-01-14 15:15:00,2668.99,2669.94,2664.94,2666.19,1222,1,2667.901,2669.3190000000004
2025-01-14 15:30:00,2670.85,2674.35,2660.66,2663.61,1629,1,2667.421,2669.1718
2025-01-14 15:45:00,2663.39,2668.85,2662.42,2663.06,1532,1,2667.019,2669.0317999999997
2025-01-14 16:00:00,2662.88,2664.26,2659.86,2661.25,1460,1,2666.585,2668.8488
2025-01-14 16:15:00,2661.18,2663.91,2659.91,2661.06,1381,1,2666.2015,2668.6553999999996
2025-01-14 16:30:00,2661.08,2663.9,2660.4,2663.1,1534,1,2666.079,2668.515
2025-01-14 16:45:00,2663.15,2665.93,2660.86,2665.22,1530,1,2665.976,2668.4284
2025-01-14 17:00:00,2665.28,2671.16,2665.07,2670.61,1527,1,2666.1645,2668.4276
2025-01-14 17:15:00,2670.68,2672.9,2669.96,2671.03,1366,1,2666.422,2668.4365999999995
2025-01-14 17:30:00,2671.12,2672.76,2670.59,2671.83,1373,1,2666.744,2668.4344
2025-01-14 17:45:00,2671.83,2672.45,2668.41,2671.75,1368,1,2666.9975000000004,2668.4518
2025-01-14 18:00:00,2671.9,2672.92,2670.65,2672.81,1295,1,2667.371,2668.5029999999997
2025-01-14 18:15:00,2672.85,2673.78,2670.07,2671.74,1220,1,2667.677,2668.5429999999997
2025-01-14 18:30:00,2671.68,2672.97,2669.89,2672.47,1308,1,2667.983,2668.6012
2025-01-14 18:45:00,2672.5,2674.03,2671.39,2671.73,1311,1,2668.1034999999997,2668.639
2025-01-14 19:00:00,2671.7,2672.0,2668.38,2668.92,1203,1,2668.1225000000004,2668.564
2025-01-14 19:15:00,2668.89,2670.55,2668.08,2670.38,1106,1,2668.152,2668.5002000000004
2025-01-14 19:30:00,2670.38,2671.84,2669.87,2669.88,794,1,2668.1955000000003,2668.4376
2025-01-14 19:45:00,2669.93,2670.24,2668.5,2669.09,953,1,2668.2335,2668.3974
2025-01-14 20:00:00,2669.11,2669.17,2666.99,2667.08,868,1,2668.1405000000004,2668.3516000000004
2025-01-14 20:15:00,2667.11,2669.43,2666.77,2669.36,1038,1,2668.299,2668.3686
2025-01-14 20:30:00,2669.57,2671.78,2669.34,2671.44,949,1,2668.6904999999997,2668.4228000000003
2025-01-14 20:45:00,2671.27,2672.56,2670.69,2672.33,852,1,2669.154,2668.5084
2025-01-14 21:00:00,2672.42,2673.84,2671.91,2673.53,886,1,2669.768,2668.5998000000004
2025-01-14 21:15:00,2673.65,2674.05,2672.29,2673.2,792,1,2670.375,2668.683
2025-01-14 21:30:00,2673.25,2676.29,2672.71,2675.32,886,1,2670.986,2668.8034
2025-01-14 21:45:00,2675.26,2676.02,2673.21,2674.31,979,1,2671.4404999999997,2668.9210000000003
2025-01-14 22:00:00,2674.32,2674.71,2672.06,2672.98,1037,1,2671.559,2668.9876
2025-01-14 22:15:00,2673.13,2674.48,2671.92,2674.43,906,1,2671.7290000000003,2669.092
2025-01-14 22:30:00,2674.49,2674.65,2673.39,2673.71,879,1,2671.823,2669.1646
2025-01-14 22:45:00,2673.72,2676.58,2673.66,2676.58,1076,1,2672.0644999999995,2669.2366
2025-01-14 23:00:00,2676.33,2676.91,2675.87,2676.21,277,1,2672.2345,2669.2965999999997
2025-01-14 23:15:00,2676.26,2678.21,2676.21,2676.96,288,1,2672.4955,2669.4138000000003
2025-01-14 23:30:00,2676.65,2677.51,2676.36,2676.79,228,1,2672.7115000000003,2669.551
2025-01-14 23:45:00,2676.79,2678.38,2676.61,2677.37,323,1,2672.9934999999996,2669.7238
2025-01-15 01:00:00,2678.38,2679.22,2676.12,2676.48,481,1,2673.3715,2669.9424
2025-01-15 01:15:00,2676.47,2676.8,2674.79,2675.07,322,1,2673.606,2670.0982
2025-01-15 01:30:00,2675.16,2675.38,2674.6,2674.78,119,1,2673.851,2670.257
2025-01-15 01:45:00,2674.77,2675.87,2674.12,2675.63,411,1,2674.178,2670.452
2025-01-15 02:00:00,2675.61,2676.17,2674.81,2675.59,394,1,2674.6035,2670.656
2025-01-15 02:15:00,2675.63,2675.63,2673.93,2673.94,400,1,2674.8325,2670.8012
2025-01-15 02:30:00,2673.95,2674.02,2672.95,2673.0,236,1,2674.9105000000004,2670.9544
2025-01-15 02:45:00,2673.02,2673.89,2672.67,2672.77,333,1,2674.9325,2671.0974
2025-01-15 03:00:00,2672.8,2674.32,2672.11,2672.85,941,1,2674.8985000000002,2671.2273999999998
2025-01-15 03:15:00,2672.84,2674.02,2672.08,2672.9,776,1,2674.8835,2671.2990000000004
2025-01-15 03:30:00,2672.99,2674.22,2671.77,2671.82,723,1,2674.7084999999997,2671.3646000000003
2025-01-15 03:45:00,2671.81,2671.81,2669.9,2669.92,545,1,2674.489,2671.3672
2025-01-15 04:00:00,2669.92,2673.77,2669.39,2673.1,738,1,2674.495,2671.4489999999996
2025-01-15 04:15:00,2673.1,2673.58,2671.63,2672.02,615,1,2674.3745,2671.5228
2025-01-15 04:30:00,2672.06,2673.0,2670.12,2672.92,997,1,2674.335,2671.6023999999998
2025-01-15 04:45:00,2672.96,2675.06,2672.96,2673.4,903,1,2674.1760000000004,2671.7466000000004
2025-01-15 05:00:00,2673.59,2674.14,2672.35,2673.87,766,1,2674.059,2671.9518
2025-01-15 05:15:00,2673.86,2675.55,2673.19,2675.15,746,1,2673.9685,2672.1936
2025-01-15 05:30:00,2675.29,2675.82,2674.33,2675.46,548,1,2673.902,2672.4778
2025-01-15 05:45:00,2675.58,2676.34,2675.23,2676.11,489,1,2673.839,2672.7788
2025-01-15 06:00:00,2676.03,2676.34,2675.19,2675.76,422,1,2673.803,2673.032
2025-01-15 06:15:00,2675.64,2676.71,2675.3,2675.44,578,1,2673.8215,2673.2364000000002
2025-01-15 06:30:00,2675.44,2675.96,2674.23,2674.41,539,1,2673.803,2673.3124
2025-01-15 06:45:00,2674.77,2675.76,2674.6,2675.63,589,1,2673.8030000000003,2673.4044
2025-01-15 07:00:00,2675.72,2676.18,2674.87,2675.08,827,1,2673.7775,2673.4694
2025-01-15 07:15:00,2675.12,2675.6,2674.46,2675.22,652,1,2673.8414999999995,2673.5388000000003
2025-01-15 07:30:00,2675.22,2677.73,2675.21,2677.39,1194,1,2674.0609999999997,2673.6304
2025-01-15 07:45:00,2677.41,2679.38,2677.32,2679.38,950,1,2674.3915,2673.7832
2025-01-15 08:00:00,2679.39,2682.04,2679.12,2681.51,984,1,2674.8245,2673.9640000000004
2025-01-15 08:15:00,2681.44,2683.28,2680.67,2681.93,850,1,2675.2760000000003,2674.1679999999997
2025-01-15 08:30:00,2681.82,2683.16,2681.43,2682.92,826,1,2675.831,2674.448
2025-01-15 08:45:00,2682.87,2683.2,2680.73,2681.06,816,1,2676.388,2674.6616
2025-01-15 09:00:00,2681.06,2682.01,2680.43,2681.81,913,1,2676.8235,2674.9002
2025-01-15 09:15:00,2681.8,2683.11,2681.15,2682.8,817,1,2677.3625,2675.1744
2025-01-15 09:30:00,2682.74,2684.02,2681.83,2683.08,932,1,2677.8705,2675.4944
2025-01-15 09:45:00,2683.08,2683.45,2680.09,2681.32,931,1,2678.2665,2675.7336
2025-01-15 10:00:00,2681.37,2685.28,2681.2,2683.42,1112,1,2678.7439999999997,2675.9732
2025-01-15 10:15:00,2683.46,2684.73,2682.96,2683.63,941,1,2679.168,2676.1992
2025-01-15 10:30:00,2683.53,2684.18,2681.86,2683.77,873,1,2679.5834999999997,2676.4039999999995
2025-01-15 10:45:00,2683.76,2684.42,2683.14,2683.96,700,1,2679.9759999999997,2676.6192000000005
2025-01-15 11:00:00,2684.02,2685.62,2682.91,2685.14,1036,1,2680.445,2676.8156
2025-01-15 11:15:00,2684.88,2686.21,2683.86,2685.53,1017,1,2680.9494999999997,2677.04
2025-01-15 11:30:00,2685.53,2687.99,2685.19,2687.99,809,1,2681.6285000000003,2677.3401999999996
2025-01-15 11:45:00,2688.06,2688.54,2685.43,2685.95,1042,1,2682.1445,2677.5706
2025-01-15 12:00:00,2685.94,2686.74,2684.87,2685.78,970,1,2682.6794999999997,2677.812
2025-01-15 12:15:00,2685.73,2686.49,2684.86,2685.29,934,1,2683.183,2677.9862
2025-01-15 12:30:00,2685.42,2688.88,2685.25,2686.7,958,1,2683.6485000000002,2678.196
2025-01-15 12:45:00,2686.7,2689.06,2686.7,2688.39,911,1,2684.0989999999997,2678.4246000000003
2025-01-15 13:00:00,2688.64,2688.93,2686.34,2686.66,1047,1,2684.3565,2678.6220000000003
2025-01-15 13:15:00,2686.65,2687.67,2685.49,2687.48,971,1,2684.6339999999996,2678.8242
2025-01-15 13:30:00,2687.47,2688.24,2685.24,2687.29,1048,1,2684.8525,2679.0404
2025-01-15 13:45:00,2687.35,2687.93,2686.22,2686.91,881,1,2685.145,2679.2772000000004
2025-01-15 14:00:00,2686.82,2687.55,2684.99,2686.37,869,1,2685.373,2679.509
2025-01-15 14:15:00,2686.36,2686.83,2684.59,2686.73,892,1,2685.5695,2679.731
2025-01-15 14:30:00,2686.73,2687.3,2685.2,2685.31,971,1,2685.6809999999996,2679.9254000000005
2025-01-15 14:45:00,2685.26,2686.11,2684.12,2684.56,1011,1,2685.843,2680.1378000000004
2025-01-15 15:00:00,2684.82,2685.99,2682.89,2685.85,1333,1,2685.9645,2680.3948000000005
2025-01-15 15:15:00,2685.91,2686.82,2682.15,2683.4,1142,1,2685.9530000000004,2680.6074
2025-01-15 15:30:00,2688.01,2693.28,2684.47,2686.99,1665,1,2686.114,2680.8902
2025-01-15 15:45:00,2686.97,2694.23,2685.94,2693.81,1627,1,2686.6065,2681.3084
2025-01-15 16:00:00,2694.09,2696.04,2687.67,2688.71,1528,1,2686.785,2681.6462
2025-01-15 16:15:00,2688.64,2690.28,2685.68,2689.59,1410,1,2686.9880000000003,2682.0396
2025-01-15 16:30:00,2689.64,2690.61,2678.36,2681.22,1569,1,2686.6495000000004,2682.202
2025-01-15 16:45:00,2681.33,2684.44,2678.88,2681.93,1587,1,2686.4485,2682.4002
2025-01-15 17:00:00,2681.87,2681.87,2676.79,2678.71,1585,1,2686.0950000000003,2682.5159999999996
2025-01-15 17:15:00,2678.86,2683.01,2678.1,2681.52,1459,1,2685.9065,2682.6784000000002
2025-01-15 17:30:00,2681.38,2682.56,2678.89,2679.78,1363,1,2685.5605,2682.7966
2025-01-15 17:45:00,2679.73,2680.61,2677.51,2678.5,1453,1,2685.066,2682.8636000000006
2025-01-15 18:00:00,2678.64,2682.03,2676.96,2681.87,1325,1,2684.8265,2682.9918
2025-01-15 18:15:00,2681.84,2684.79,2681.77,2682.95,1399,1,2684.6,2683.1286
2025-01-15 18:30:00,2682.94,2686.67,2681.63,2686.47,1360,1,2684.559,2683.3428
2025-01-15 18:45:00,2686.45,2690.04,2685.67,2689.28,1301,1,2684.6775,2683.6195999999995
2025-01-15 19:00:00,2689.3,2692.88,2689.3,2691.35,1177,1,2684.9265,2683.9583999999995
2025-01-15 19:15:00,2691.26,2691.55,2688.54,2690.91,1028,1,2685.1355,2684.264
2025-01-15 19:30:00,2690.92,2692.92,2690.38,2692.9,963,1,2685.5150000000003,2684.6204
2025-01-15 19:45:00,2692.79,2692.97,2691.68,2692.64,884,1,2685.919,2684.9688
